1,10,2,3,4,5,6,7,8,9,game_id,home_away
santh001,mauej001,gimec001,vargk001,dozib001,sanom001,polaj001,rosae001,buxtb001,keplm001,CLE201705140,away
carrc003,encae001,gomey001,santc002,kipnj001,ramij003,lindf001,branm003,chisl001,almoa001,CLE201705150,home
archc001,dickc002,norrd001,morrl001,millb002,longe001,beckt001,rasmc001,kierk001,souzs001,CLE201705150,away
salad001,encae001,gomey001,santc002,kipnj001,ramij003,lindf001,branm003,zimmb001,chisl001,CLE201705160,home
odorj001,dickc002,norrd001,morrl001,robed004,longe001,beckt001,rasmc001,kierk001,souzs001,CLE201705160,away
tomlj001,encae001,perer003,santc002,kipnj001,ramij003,lindf001,branm003,zimmb001,chisl001,CLE201705170,home
cobba001,rasmc001,sucrj001,morrl001,robed004,longe001,beckt001,dickc002,kierk001,souzs001,CLE201705170,away
bauet001,encae001,perer003,santc002,kipnj001,ramij003,lindf001,branm003,zimmb001,robed003,CLE201705240,home
bonil001,genns001,barnt001,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,sches001,CLE201705240,away
clevm001,encae001,gomey001,santc002,kipnj001,ramij003,lindf001,branm003,zimmb001,robed003,CLE201705260,home
kenni001,mossb001,peres002,hosme001,merrw001,mousm001,escoa003,gorda001,cainl001,bonij002,CLE201705260,away
salad001,encae001,gomey001,santc002,kipnj001,ramij003,lindf001,branm003,jacka001,robed003,CLE201705270,home
vargj001,mossb001,peres002,hosme001,merrw001,mousm001,escoa003,gorda001,cainl001,bonij002,CLE201705270,away
tomlj001,encae001,perer003,santc002,kipnj001,ramij003,gonze004,branm003,jacka001,robed003,CLE201705280,home
duffd001,mossb001,peres002,hosme001,merrw001,mousm001,escoa003,gorda001,cainl001,bonij002,CLE201705280,away
carrc003,encae001,gomey001,santc002,kipnj001,ramij003,lindf001,branm003,zimmb001,jacka001,CLE201705290,home
mengd001,healr001,vogts001,alony001,lowrj001,plout001,pindc001,davik003,davir003,joycm001,CLE201705290,away
bauet001,santc002,perer003,encae001,kipnj001,ramij003,lindf001,branm003,zimmb001,robed003,CLE201705300,home
grays001,healr001,phegj001,alony001,lowrj001,plout001,rosaa001,davik003,davir003,joycm001,CLE201705300,away
clevm001,encae001,gomey001,santc002,kipnj001,ramij003,lindf001,branm003,jacka001,robed003,CLE201705310,home
manas001,healr001,vogts001,alony001,lowrj001,plout001,pindc001,davik003,canhm001,joycm001,CLE201705310,away
klubc001,kipnj001,perer003,santc002,gonze004,ramij003,lindf001,branm003,zimmb001,robed003,CLE201706010,home
cottj001,davik003,phegj001,alony001,pindc001,healr001,rosaa001,canhm001,davir003,joycm001,CLE201706010,away
klubc001,encae001,gomey001,santc002,kipnj001,ramij003,lindf001,branm003,zimmb001,chisl001,CLE201706090,home
gonzm003,davim005,narvo001,abrej003,garcl004,frazt001,andet001,cabrm002,engea001,garca003,CLE201706090,away
tomlj001,encae001,gomey001,santc002,kipnj001,ramij003,lindf001,branm003,jacka001,robed003,CLE201706100,home
holmd002,davim005,smitk002,abrej003,sancc001,frazt001,andet001,cabrm002,garcl004,garca003,CLE201706100,away
carrc003,encae001,perer003,santc002,gonze004,ramij003,lindf001,branm003,jacka001,robed003,CLE201706110,home
quinj001,davim005,narvo001,abrej003,sancc001,frazt001,andet001,cabrm002,garcl004,garca003,CLE201706110,away
bauet001,encae001,perer003,santc002,kipnj001,ramij003,lindf001,branm003,jacka001,robed003,CLE201706130,home
kersc001,utlec001,grany001,bellc002,forsl001,turnj001,seagc001,taylc001,pedej001,puigy001,CLE201706130,away
klubc001,encae001,gomey001,santc002,gonze004,ramij003,lindf001,branm003,zimmb001,chisl001,CLE201706140,home
mccab001,turnj001,grany001,bellc002,utlec001,forsl001,seagc001,taylc001,pedej001,puigy001,CLE201706140,away
tomlj001,encae001,perer003,santc002,gonze004,ramij003,lindf001,robed003,zimmb001,jacka001,CLE201706150,home
hillr001,turnj001,barna001,bellc002,herne001,forsl001,seagc001,taylc001,pedej001,puigy001,CLE201706150,away
bauet001,encae001,perer003,santc002,kipnj001,gonze004,lindf001,robed003,jacka001,chisl001,CLE201706230,home
mejia001,vargk001,castj006,mauej001,dozib001,escoe001,polaj001,rosae001,buxtb001,keplm001,CLE201706230,away
klubc001,encae001,gomey001,santc002,kipnj001,ramij003,lindf001,jacka001,zimmb001,chisl001,CLE201706240,home
gibsk002,mauej001,castj006,vargk001,dozib001,escoe001,polaj001,gimec001,buxtb001,grosr001,CLE201706240,away
tomlj001,encae001,gomey001,santc002,kipnj001,ramij003,lindf001,jacka001,zimmb001,chisl001,CLE201706250,home
sante001,sanom001,castj006,mauej001,dozib001,escoe001,polaj001,rosae001,buxtb001,keplm001,CLE201706250,away
carrc003,encae001,perer003,santc002,kipnj001,ramij003,lindf001,guyeb001,zimmb001,chisl001,CLE201706260,home
hamec001,napom001,lucrj001,gallj002,odorr001,belta001,andre001,mazan001,gomec002,choos001,CLE201706260,away
clevm001,encae001,gomey001,santc002,kipnj001,ramij003,lindf001,branm003,zimmb001,chisl001,CLE201706270,home
rosst001,napom001,chirr001,gallj002,odorr001,belta001,andre001,mazan001,deshd002,choos001,CLE201706270,away
bauet001,encae001,perer003,santc002,kipnj001,ramij003,lindf001,branm003,zimmb001,chisl001,CLE201706280,home
darvy001,chirr001,lucrj001,gallj002,odorr001,belta001,andre001,mazan001,deshd002,choos001,CLE201706280,away
klubc001,encae001,gomey001,santc002,kipnj001,ramij003,lindf001,branm003,zimmb001,guyeb001,CLE201706290,home
casha001,belta001,chirr001,napom001,odorr001,gallj002,andre001,mazan001,gomec002,choos001,CLE201706290,away
klubc001,encae001,gomey001,santc002,kipnj001,ramij003,lindf001,branm003,zimmb001,chisl001,CLE201707040,home
cahit001,sanch002,hedga001,myerw001,asuac001,spanc001,aybae001,pirej001,margm001,renfh001,CLE201707040,away
bauet001,almoa001,perer003,encae001,gonze004,ramij003,lindf001,branm003,zimmb001,chisl001,CLE201707050,home
perdl002,pirej001,torrl001,myerw001,asuac001,spanc001,aybae001,szczm001,margm001,renfh001,CLE201707050,away
tomlj001,branm003,gomey001,encae001,kipnj001,ramij003,lindf001,almoa001,zimmb001,chisl001,CLE201707060,home
lamed001,pirej001,torrl001,myerw001,asuac001,spanc001,aybae001,corda001,margm001,renfh001,CLE201707060,away
carrc003,almoa001,gomey001,encae001,kipnj001,ramij003,lindf001,branm003,zimmb001,chisl001,CLE201707070,home
zimmj003,martv001,avila001,cabrm001,kinsi001,castn001,iglej001,uptoj001,mahtm001,martj006,CLE201707070,away
clevm001,encae001,gomey001,santc002,kipnj001,ramij003,lindf001,branm003,zimmb001,chisl001,CLE201707080,home
verlj001,martv001,avila001,cabrm001,kinsi001,castn001,iglej001,uptoj001,mahtm001,martj006,CLE201707080,away
klubc001,encae001,gomey001,santc002,gonze004,ramij003,lindf001,branm003,zimmb001,chisl001,CLE201707090,home
fulmm001,martv001,avila001,cabrm001,kinsi001,castn001,iglej001,uptoj001,presa001,martj006,CLE201707090,away
bauet001,encae001,perer003,santc002,gonze004,ramij003,lindf001,branm003,zimmb001,almoa001,CLE201707210,home
estrm001,morak001,martr004,smoaj001,goinr001,donaj001,tulot001,carre001,pillk001,bautj002,CLE201707210,away
salad001,encae001,gomey001,santc002,ramij003,urshg001,lindf001,branm003,zimmb001,almoa001,CLE201707220,home
strom001,morak001,martr004,smoaj001,barnd001,donaj001,goinr001,pears001,pillk001,bautj002,CLE201707220,away
klubc001,encae001,gomey001,santc002,ramij003,urshg001,lindf001,branm003,almoa001,guyeb001,CLE201707230,home
happj001,morak001,montm001,smoaj001,barnd001,donaj001,goinr001,pears001,pillk001,bautj002,CLE201707230,away
tomlj001,encae001,perer003,santc002,ramij003,urshg001,lindf001,branm003,zimmb001,almoa001,CLE201707240,home
adlet001,genns001,mesod001,vottj001,peraj003,suare001,cozaz001,kivlp001,hamib001,sches001,CLE201707240,away
clevm001,encae001,gomey001,santc002,ramij003,urshg001,lindf001,branm003,zimmb001,jacka001,CLE201707250,home
chavj001,pujoa001,maldm001,valbl001,cowak001,escoy001,simma001,reveb001,troum001,calhk001,CLE201707250,away
carrc003,encae001,gomey001,santc002,gonze004,ramij003,lindf001,branm003,zimmb001,jacka001,CLE201707260,home
nolar001,pujoa001,maldm001,valbl001,cowak001,escoy001,simma001,reveb001,troum001,calhk001,CLE201707260,away
bauet001,encae001,perer003,santc002,ramij003,urshg001,lindf001,branm003,zimmb001,guyeb001,CLE201707270,home
ramij002,pujoa001,gratj001,cronc002,cowak001,valbl001,simma001,reveb001,troum001,calhk001,CLE201707270,away
klubc001,encae001,gomey001,santc002,gonze004,ramij003,lindf001,branm003,zimmb001,guyeb001,CLE201708030,home
grays001,sancg002,romia002,headc001,wadet002,torrr001,gregd001,gardb001,ellsj001,frazc001,CLE201708030,away
bauet001,encae001,perer003,santc002,ramij003,urshg001,lindf001,branm003,jacka001,guyeb001,CLE201708040,home
garcj004,hollm001,sancg002,headc001,torrr001,frazt001,gregd001,frazc001,gardb001,judga001,CLE201708040,away
salad001,encae001,gomey001,santc002,ramij003,urshg001,lindf001,branm003,jacka001,guyeb001,CLE201708050,home
montj004,sancg002,romia002,headc001,torrr001,frazt001,gregd001,gardb001,ellsj001,judga001,CLE201708050,away
carrc003,encae001,perer003,santc002,kipnj001,ramij003,lindf001,branm003,zimmb001,almoa001,CLE201708060,home
sevel001,gardb001,romia002,headc001,torrr001,frazt001,gregd001,frazc001,ellsj001,judga001,CLE201708060,away
klubc001,encae001,gomey001,santc002,kipnj001,ramij003,lindf001,branm003,zimmb001,jacka001,CLE201708080,home
marqg001,tapir001,lucrj001,reynm001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,CLE201708080,away
bauet001,encae001,perer003,santc002,kipnj001,ramij003,lindf001,almoa001,zimmb001,jacka001,CLE201708090,home
senza001,gonzc001,lucrj001,parrg001,lemad001,arenn001,stort001,amara001,blacc001,tapir001,CLE201708090,away
clevm001,encae001,perer003,santc002,ramij003,urshg001,lindf001,guyeb001,jacka001,brucj001,CLE201708210,home
rodre004,ramih003,vazqc001,holtb002,nunee002,dever001,bogax001,benia002,bradj001,bettm001,CLE201708210,away
carrc003,kipnj001,gomey001,encae001,ramij003,urshg001,lindf001,guyeb001,zimmb001,brucj001,CLE201708220,home
fistd001,ramih003,leons001,morem001,nunee002,dever001,bogax001,benia002,bradj001,bettm001,CLE201708220,away
klubc001,diazy001,gomey001,encae001,ramij003,urshg001,lindf001,guyeb001,jacka001,brucj001,CLE201708230,home
pomed001,ramih003,vazqc001,morem001,nunee002,dever001,bogax001,holtb002,benia002,bettm001,CLE201708230,away
bauet001,diazy001,perer003,encae001,ramij003,urshg001,lindf001,guyeb001,jacka001,brucj001,CLE201708240,home
salec001,ramih003,leons001,morem001,nunee002,dever001,bogax001,holtb002,benia002,bettm001,CLE201708240,away
merrr001,encae001,gomey001,santc002,ramij003,urshg001,lindf001,guyeb001,jacka001,brucj001,CLE201708250,home
vargj001,bonij002,peres002,hosme001,merrw001,cuthc001,escoa003,gorda001,cainl001,cabrm002,CLE201708250,away
clevm001,encae001,perer003,santc002,ramij003,diazy001,lindf001,jacka001,zimmb001,brucj001,CLE201708260,home
hammj002,mousm001,peres002,hosme001,merrw001,cuthc001,escoa003,gorda001,cainl001,cabrm002,CLE201708260,away
carrc003,encae001,gomey001,santc002,ramij003,diazy001,lindf001,jacka001,zimmb001,guyeb001,CLE201708270,home
skoge001,mousm001,buted001,hosme001,merrw001,cuthc001,escoa003,gorda001,cainl001,cabrm002,CLE201708270,away
clevm001,encae001,perer003,santc002,gonze004,diazy001,lindf001,guyeb001,jacka001,brucj001,CLE201709080,home
milew001,trumm001,josec002,davic003,schoj001,machm001,beckt001,manct001,jonea003,smits002,CLE201709080,away
tomlj001,encae001,gomey001,santc002,urshg001,diazy001,lindf001,chisl001,zimmb001,brucj001,CLE201709090,home
ynoag001,trumm001,castw002,davic003,schoj001,machm001,beckt001,manct001,jonea003,haysa001,CLE201709090,away
bauet001,encae001,perer003,santc002,ramij003,diazy001,lindf001,chisl001,zimmb001,brucj001,CLE201709100,home
hellj001,trumm001,castw002,davic003,schoj001,machm001,beckt001,manct001,jonea003,smits002,CLE201709100,away
carrc003,encae001,gomey001,santc002,ramij003,diazy001,lindf001,chisl001,alleg002,brucj001,CLE201709110,home
jayem001,presa001,mccaj001,cabrm001,kinsi001,candj002,machd001,collt002,jonej006,castn001,CLE201709110,away
klubc001,encae001,gomey001,santc002,ramij003,diazy001,lindf001,guyeb001,jacka001,brucj001,CLE201709120,home
boydm001,navae001,holab001,cabrm001,kinsi001,candj002,romia001,presa001,collt002,castn001,CLE201709120,away
clevm001,encae001,perer003,santc002,ramij003,diazy001,lindf001,chisl001,naqut001,brucj001,CLE201709130,home
farmb001,cabrm001,mccaj001,romia001,kinsi001,candj002,iglej001,presa001,jonej006,castn001,CLE201709130,away
tomlj001,encae001,gomey001,santc002,ramij003,diazy001,lindf001,chisl001,almoa001,brucj001,CLE201709140,home
junij001,mossb001,peres002,hosme001,merrw001,mousm001,escoa003,gorda001,cainl001,cabrm002,CLE201709140,away
bauet001,encae001,perer003,santc002,ramij003,diazy001,lindf001,jacka001,alleg002,brucj001,CLE201709150,home
vargj001,mossb001,buted001,hosme001,merrw001,mousm001,escoa003,gorda001,cainl001,cabrm002,CLE201709150,away
carrc003,encae001,gomey001,santc002,urshg001,diazy001,lindf001,almoa001,jacka001,brucj001,CLE201709160,home
hammj002,mossb001,buted001,hosme001,merrw001,mousm001,escoa003,gorda001,cainl001,cabrm002,CLE201709160,away
klubc001,encae001,perer003,santc002,urshg001,diazy001,lindf001,jacka001,kipnj001,brucj001,CLE201709170,home
duffd001,mossb001,gallc001,hosme001,merrw001,cuthc001,escoa003,gorda001,orlap001,cabrm002,CLE201709170,away
tomlj001,encae001,perer003,santc002,ramij003,urshg001,lindf001,jacka001,kipnj001,brucj001,CLE201709260,home
colob001,grosr001,castj006,mauej001,dozib001,escoe001,polaj001,rosae001,buxtb001,keplm001,CLE201709260,away
salad001,encae001,gomey001,santc002,ramij003,diazy001,lindf001,jacka001,kipnj001,brucj001,CLE201709270,home
mejia001,grosr001,gimec001,mauej001,dozib001,escoe001,polaj001,rosae001,buxtb001,keplm001,CLE201709270,away
carrc003,encae001,perer003,santc002,ramij003,urshg001,lindf001,chisl001,kipnj001,brucj001,CLE201709280,home
sante001,grosr001,castj006,vargk001,goodn002,adrie001,polaj001,garvm001,granz001,keplm001,CLE201709280,away
bauet001,encae001,perer003,santc002,ramij003,diazy001,lindf001,jacka001,kipnj001,brucj001,CLE201709290,home
pelfm001,davim005,smitk002,abrej003,moncy001,sancc001,andet001,delmn001,engea001,garca003,CLE201709290,away
klubc001,encae001,gomey001,santc002,ramij003,urshg001,lindf001,chisl001,kipnj001,brucj001,CLE201709300,home
fulmc001,davim005,smitk002,abrej003,moncy001,sancc001,salat001,lirir001,engea001,garca003,CLE201709300,away
fulmm001,martv001,mccaj001,cabrm001,kinsi001,castn001,iglej001,uptoj001,jonej006,collt002,DET201704070,home
wrigs001,holtb002,leons001,morem001,pedrd001,sandp001,hernm003,benia002,bradj001,younc004,DET201704070,away
zimmj003,martv001,mccaj001,cabrm001,kinsi001,castn001,iglej001,uptoj001,jonej006,mahtm001,DET201704080,home
rodre004,holtb002,vazqc001,morem001,pedrd001,sandp001,hernm003,benia002,bradj001,younc004,DET201704080,away
norrd002,martv001,avila001,cabrm001,kinsi001,castn001,iglej001,uptoj001,romia001,collt002,DET201704090,home
porcr001,younc004,leons001,morem001,pedrd001,sandp001,hernm003,benia002,selss001,bettm001,DET201704090,away
verlj001,martv001,mccaj001,cabrm001,kinsi001,castn001,iglej001,romia001,jonej006,mahtm001,DET201704100,home
salec001,sandp001,leons001,morem001,pedrd001,holtb002,hernm003,younc004,benia002,bettm001,DET201704100,away
boydm001,martv001,mccaj001,cabrm001,kinsi001,castn001,machd001,uptoj001,jonej006,mahtm001,DET201704110,home
santh001,grosr001,castj006,gimec001,dozib001,sanom001,polaj001,rosae001,buxtb001,santd001,DET201704110,away
fulmm001,martv001,mccaj001,cabrm001,kinsi001,castn001,iglej001,uptoj001,romia001,collt002,DET201704120,home
gibsk002,sanom001,castj006,mauej001,dozib001,escoe001,polaj001,santd001,rosae001,keplm001,DET201704120,away
zimmj003,martv001,mccaj001,cabrm001,romia001,castn001,iglej001,uptoj001,jonej006,collt002,DET201704130,home
hughp001,grosr001,gimec001,mauej001,dozib001,sanom001,polaj001,rosae001,buxtb001,keplm001,DET201704130,away
zimmj003,martv001,mccaj001,avila001,kinsi001,castn001,romia001,uptoj001,collt002,adduj002,DET201704250,home
hernf002,cruzn002,zunim001,voged001,canor001,mottt001,seguj002,hereg002,dysoj001,hanim001,DET201704250,away
norrd002,martv001,mccaj001,hickj001,kinsi001,castn001,machd001,uptoj001,romia001,mahtm001,DET201704260,home
paxtj001,cruzn002,zunim001,valed001,canor001,mottt001,seguj002,hereg002,dysoj001,gameb001,DET201704260,away
verlj001,martv001,mccaj001,avila001,kinsi001,castn001,iglej001,uptoj001,collt002,adduj002,DET201704270,home
iwakh001,cruzn002,ruizc001,mottt001,canor001,seagk001,seguj002,hereg002,dysoj001,gameb001,DET201704270,away
boydm001,martv001,avila001,hickj001,kinsi001,castn001,iglej001,uptoj001,collt002,adduj002,DET201704280,home
pelfm001,salat001,sotog001,davim005,sancc001,frazt001,andet001,cabrm002,garcl004,garca003,DET201704280,away
fulmm001,martv001,mccaj001,hickj001,kinsi001,castn001,iglej001,uptoj001,romia001,mahtm001,DET201704290,home
holld003,aschc001,narvo001,abrej003,salat001,frazt001,andet001,cabrm002,garcl004,garca003,DET201704290,away
zimmj003,martv001,avila001,hickj001,kinsi001,castn001,iglej001,uptoj001,collt002,adduj002,DET201704300,home
gonzm003,aschc001,sotog001,abrej003,salat001,frazt001,andet001,cabrm002,garcl004,garca003,DET201704300,away
norrd002,martv001,mccaj001,avila001,kinsi001,castn001,iglej001,uptoj001,collt002,adduj002,DET201705010,home
bauet001,encae001,perer003,santc002,martm003,ramij003,lindf001,branm003,jacka001,guyeb001,DET201705010,away
verlj001,martv001,avila001,cabrm001,kinsi001,castn001,romia001,uptoj001,collt002,adduj002,DET201705020,home
klubc001,encae001,gomey001,santc002,kipnj001,ramij003,lindf001,branm003,chisl001,almoa001,DET201705020,away
boydm001,martv001,avila001,cabrm001,kinsi001,castn001,iglej001,uptoj001,collt002,adduj002,DET201705030,home
carrc003,encae001,gomey001,santc002,kipnj001,ramij003,lindf001,branm003,almoa001,guyeb001,DET201705030,away
boydm001,martv001,mccaj001,cabrm001,kinsi001,castn001,iglej001,uptoj001,mahtm001,martj006,DET201705160,home
milew001,trumm001,castw002,davic003,schoj001,machm001,hardj003,manct001,jonea003,rickj001,DET201705160,away
fulmm001,martv001,mccaj001,avila001,kinsi001,castn001,iglej001,uptoj001,collt002,martj006,DET201705170,home
jimeu001,trumm001,castw002,davic003,schoj001,machm001,hardj003,manct001,jonea003,smits002,DET201705170,away
zimmj003,martv001,avila001,romia001,kinsi001,castn001,iglej001,uptoj001,collt002,martj006,DET201705180,home
bundd001,trumm001,josec002,davic003,schoj001,flahr001,hardj003,manct001,jonea003,smits002,DET201705180,away
norrd002,martj006,mccaj001,avila001,kinsi001,castn001,iglej001,uptoj001,romia001,collt002,DET201705190,home
martn002,napom001,lucrj001,rua-r001,odorr001,gallj002,andre001,deshd002,hoyij001,choos001,DET201705190,away
verlj001,cabrm001,mccaj001,avila001,kinsi001,castn001,iglej001,uptoj001,collt002,martj006,DET201705200,home
