game_id,order,stat,bfrom,bto,player_id
CHN201707050,20,R,1,H,smitm007
CHN201707050,20,PO,B,3,dickc002
CHN201707050,25,PO,1,1,rizza001
CHN201707050,43,R,3,H,smitm007
CHN201707050,51,R,2,H,happi001
CHN201707050,51,R,1,H,baezj001
CHN201707050,51,R,B,H,jay-j001
CHN201707050,61,R,3,H,bryak001
CHN201707050,61,R,2,H,rizza001
CHN201707050,78,R,2,H,lastt001
CHN201707050,78,R,1,H,bryak001
CHN201707050,79,PO,2,3,rizza001
CHN201707060,1,R,1,H,villj001
CHN201707060,4,R,3,H,santd002
CHN201707060,18,R,1,H,santd002
CHN201707060,18,R,B,H,braur002
CHN201707060,21,R,2,H,aguij001
CHN201707060,24,R,3,H,pereh001
CHN201707060,25,R,3,H,pinam001
CHN201707060,26,R,3,H,broxk001
CHN201707060,27,R,3,H,arcio002
CHN201707060,34,R,3,H,baezj001
CHN201707060,41,SB,1,2,broxk001
CHN201707060,44,R,B,H,contw001
CHN201707060,50,R(NR),2,H,villj001
CHN201707060,50,SB,2,3,villj001
CHN201707060,50,SB,1,2,santd002
CHN201707060,52,R,3,H,santd002
CHN201707070,13,PO,3,H,cervf001
CHN201707070,23,PO,1,2,mccua001
CHN201707070,28,SB,1,2,happi001
CHN201707070,40,R,1,H,zobrb001
CHN201707070,41,R,3,H,bryak001
CHN201707070,41,R,B,H,rizza001
CHN201707070,52,PO,3,H,schwk001
CHN201707070,65,R,B,H,bryak001
CHN201707070,70,R(UR),2,H,mccua001
CHN201707070,75,PO,1,1,schwk001
CHN201707070,89,R,2,H,contw001
CHN201707070,89,R,B,H,bryak001
CHN201707080,26,R(UR),3,H,bellj005
CHN201707080,31,R,B,H,happi001
CHN201707080,32,R,B,H,schwk001
CHN201707080,42,R,2,H,bellj005
CHN201707080,42,R,B,H,polag001
CHN201707080,44,R,1,H,cervf001
CHN201707090,4,R,3,H,harrj002
CHN201707090,5,R(UR),3,H,mccua001
CHN201707090,5,R,2,H,freed001
CHN201707090,6,R,3,H,bellj005
CHN201707090,6,R,2,H,osunj001
CHN201707090,10,R(UR),3,H,mercj002
CHN201707090,10,R(UR),2,H,morom001
CHN201707090,10,R(UR),1,H,harrj002
CHN201707090,10,R(UR),B,H,cervf001
CHN201707090,10,R,B,H,cervf001
CHN201707090,11,R(UR),B,H,mccua001
CHN201707090,11,R,B,H,mccua001
CHN201707090,25,R,3,H,schwk001
CHN201707090,38,R,2,H,osunj001
CHN201707090,44,R,3,H,mercj002
CHN201707090,61,R,3,H,bryak001
CHN201707090,68,R,3,H,mercj002
CHN201707090,97,R,B,H,harrj002
CHN201707090,104,R,3,H,lastt001
CHN201707210,7,SB,1,2,zobrb001
CHN201707210,8,R,2,H,zobrb001
CHN201707210,8,R,B,H,contw001
CHN201707210,13,R,B,H,gricr001
CHN201707210,22,R,2,H,phamt001
CHN201707210,40,R(UR),2,H,heywj001
CHN201707210,45,SB,1,2,fowld001
CHN201707210,71,R,3,H,carpm002
CHN201707210,72,R,3,H,phamt001
CHN201707210,72,R,2,H,fowld001
CHN201707210,74,R,3,H,gyorj001
CHN201707210,76,R,3,H,dejop001
CHN201707210,76,R,2,H,wongk001
CHN201707210,79,R,3,H,gricr001
CHN201707210,80,R,3,H,kellc002
CHN201707210,80,R,2,H,voitl001
CHN201707210,81,PO,3,H,carpm002
CHN201707210,101,R(UR),3,H,baezj001
CHN201707220,49,R,B,H,dejop001
CHN201707220,50,R,B,H,gricr001
CHN201707220,58,R,1,H,jay-j001
CHN201707220,60,R,2,H,zobrb001
CHN201707220,62,R,1,H,bryak001
CHN201707220,64,CS,1,2,contw001
CHN201707230,3,PO,1,H,carpm002
CHN201707230,9,R,1,H,moliy001
CHN201707230,9,R,B,H,gricr001
CHN201707230,22,R,3,H,russa002
CHN201707230,23,R,2,H,heywj001
CHN201707230,27,CS,1,2,
CHN201707230,28,R,B,H,dejop001
CHN201707230,31,R,B,H,schwk001
CHN201707230,46,R,2,H,bryak001
CHN201707230,46,R,B,H,contw001
CHN201707240,17,R,3,H,zobrb001
CHN201707240,38,R,1,H,cabrm002
CHN201707240,46,R,B,H,engea001
CHN201707240,65,R,B,H,davim005
CHN201707240,85,DI,1,2,bryak001
CHN201707250,7,R,2,H,zobrb001
CHN201707250,7,R,1,H,rizza001
CHN201707250,7,R,B,H,contw001
CHN201707250,14,R,3,H,andet001
CHN201707250,14,R,1,H,narvo001
CHN201707250,20,R,2,H,russa002
CHN201707250,38,SB,1,2,zobrb001
CHN201707250,47,SB,1,2,abrej003
CHN201707250,55,SB,1,2,happi001
CHN201707250,69,R,2,H,jay-j001
CHN201707250,72,R,3,H,rizza001
CHN201707250,94,SB,1,2,happi001
CHN201707250,95,R,2,H,happi001
CHN201708010,7,R,3,H,zobrb001
CHN201708010,7,R,2,H,bryak001
CHN201708010,7,PO,1,3,contw001
CHN201708010,16,R,B,H,happi001
CHN201708010,19,R(UR),3,H,lestj001
CHN201708010,20,R,2,H,zobrb001
CHN201708010,20,R,B,H,rizza001
CHN201708010,26,R,2,H,polla001
CHN201708010,31,R,1,H,happi001
CHN201708010,31,R,B,H,lestj001
CHN201708010,46,R,2,H,perad001
CHN201708010,49,R,3,H,polla001
CHN201708010,62,R,3,H,schwk001
CHN201708010,64,R(UR),3,H,zobrb001
CHN201708010,64,R,2,H,bryak001
CHN201708010,65,R,3,H,rizza001
CHN201708010,67,R,3,H,contw001
CHN201708010,67,R,1,H,russa002
CHN201708010,67,R,B,H,baezj001
CHN201708010,81,R,B,H,rizza001
CHN201708010,99,R(UR),3,H,mathj001
CHN201708020,39,SB,1,2,polla001
CHN201708020,40,R,3,H,perad001
CHN201708020,40,R(UR),2,H,polla001
CHN201708020,60,R,1,H,perad001
CHN201708030,3,R,3,H,blang001
CHN201708030,3,R,1,H,rosaa001
CHN201708030,3,R,B,H,goldp001
CHN201708030,5,R,B,H,drurb001
CHN201708030,13,R,B,H,contw001
CHN201708030,36,R,1,H,polla001
CHN201708030,36,R,B,H,goldp001
CHN201708030,42,R(NR),3,H,baezj001
CHN201708030,50,R,2,H,bryak001
CHN201708030,50,R,1,H,rizza001
CHN201708030,50,R,B,H,contw001
CHN201708030,63,SB,1,2,baezj001
CHN201708030,70,R,3,H,baezj001
CHN201708030,70,R,2,H,jay-j001
CHN201708030,80,R,3,H,goldp001
CHN201708030,80,R,2,H,martj006
CHN201708030,92,R,3,H,heywj001
CHN201708030,96,R,B,H,goldp001
CHN201708030,97,R,B,H,martj006
CHN201708040,3,R,1,H,kendh001
CHN201708040,3,R,B,H,murpd006
CHN201708040,19,SB,1,2,kendh001
CHN201708040,41,R,B,H,murpd006
CHN201708040,54,R,2,H,schwk001
CHN201708040,54,R,B,H,baezj001
CHN201708040,65,R,3,H,kendh001
CHN201708050,2,R,B,H,harpb003
CHN201708050,5,R,2,H,jay-j001
CHN201708050,7,R,3,H,bryak001
CHN201708050,8,PO,1,3,contw001
CHN201708050,9,R,1,H,zobrb001
CHN201708050,9,R,B,H,avila001
CHN201708050,27,R,3,H,zimmr001
CHN201708050,29,R(UR),2,H,murpd006
CHN201708050,37,SB,1,2,difow001
CHN201708050,41,SB,1,2,baezj001
CHN201708050,51,R,1,H,rizza001
CHN201708050,51,R,B,H,contw001
CHN201708050,67,SB,1,2,happi001
CHN201708050,68,R,3,H,happi001
CHN201708050,78,R(UR),2,H,harpb003
CHN201708060,14,R,2,H,happi001
CHN201708060,18,R,3,H,difow001
CHN201708060,20,SB,1,2,goodb001
CHN201708060,28,R,B,H,contw001
CHN201708060,31,SB,1,2,
CHN201708060,45,R,B,H,contw001
CHN201708060,46,R,B,H,schwk001
CHN201708060,51,CS,2,3,heywj001
CHN201708060,54,R,2,H,murpd006
CHN201708060,55,R,3,H,renda001
CHN201708060,72,R,3,H,harpb003
CHN201708060,73,R,3,H,zimmr001
CHN201708060,73,R,2,H,murpd006
CHN201708060,73,R,1,H,renda001
CHN201708060,73,R,B,H,wietm001
CHN201708060,83,R,B,H,goodb001
CHN201708140,7,R,3,H,jay-j001
CHN201708140,7,R,2,H,bryak001
CHN201708140,13,R(UR)(NR),3,H,suare001
CHN201708140,16,R,3,H,genns001
CHN201708140,16,PO,2,H,mesod001
CHN201708140,25,CS,1,2,duvaa001
CHN201708140,44,R,1,H,heywj001
CHN201708140,45,R,3,H,jay-j001
CHN201708140,46,R,1,H,lastt001
CHN201708140,46,R,B,H,bryak001
CHN201708140,47,R,B,H,rizza001
CHN201708140,77,R,3,H,schwk001
CHN201708140,77,R,2,H,heywj001
CHN201708140,79,R,3,H,baezj001
CHN201708140,81,R(UR),3,H,montm002
CHN201708140,81,R(UR),2,H,jay-j001
CHN201708140,83,R(UR),3,H,lastt001
CHN201708140,86,R,1,H,suare001
CHN201708140,86,R,B,H,genns001
CHN201708140,91,R,3,H,barnt001
CHN201708140,97,R,1,H,heywj001
CHN201708140,97,R,B,H,baezj001
CHN201708150,35,PO,1,1,hamib001
CHN201708150,52,SB,1,2,winkj002
CHN201708150,56,PO,B,2,almoa002
CHN201708150,63,R,3,H,vottj001
CHN201708150,81,R,3,H,winkj002
CHN201708150,83,SB,1,2,hamib001
CHN201708150,89,R,3,H,schwk001
CHN201708160,3,R,3,H,hamib001
CHN201708160,4,PO,3,H,cozaz001
CHN201708160,8,R,3,H,zobrb001
CHN201708160,8,R,2,H,schwk001
CHN201708160,8,R,1,H,bryak001
CHN201708160,8,R,B,H,rizza001
CHN201708160,16,PO,3,H,winkj002
CHN201708160,29,R,2,H,rizza001
CHN201708160,38,SB,1,2,lackj001
CHN201708160,39,CS,2,3,lackj001
CHN201708160,54,R,1,H,heywj001
CHN201708160,61,R,B,H,ervip001
CHN201708160,64,R,2,H,hamib001
CHN201708160,64,R,B,H,cozaz001
CHN201708160,76,R,2,H,suare001
CHN201708160,76,R,B,H,duvaa001
CHN201708160,95,R(NR),3,H,baezj001
CHN201708170,9,R,2,H,duvaa001
CHN201708170,10,R,2,H,suare001
CHN201708170,14,R,3,H,genns001
CHN201708170,14,R,2,H,ervip001
CHN201708170,15,SB,1,2,peraj003
CHN201708170,16,R,3,H,hamib001
CHN201708170,16,R,2,H,peraj003
CHN201708170,16,R,B,H,vottj001
CHN201708170,18,R(UR),1,H,duvaa001
CHN201708170,21,R(UR),2,H,suare001
CHN201708170,21,PO,1,H,genns001
CHN201708170,24,R,B,H,happi001
CHN201708170,38,R,B,H,bryak001
CHN201708170,41,R,2,H,rizza001
CHN201708170,41,R,B,H,avila001
CHN201708170,42,R,B,H,happi001
CHN201708170,43,R,B,H,baezj001
CHN201708170,50,R,B,H,schwk001
CHN201708170,52,R,1,H,bryak001
CHN201708170,54,R,3,H,rizza001
CHN201708170,65,PO,1,1,schwk001
CHN201708170,69,R,1,H,suare001
CHN201708170,69,R,B,H,ervip001
CHN201708170,78,R,3,H,zobrb001
CHN201708170,85,R,3,H,peraj003
CHN201708170,86,SB,1,2,
CHN201708170,99,R,2,H,ervip001
CHN201708180,3,R,2,H,smoaj001
CHN201708180,14,R,3,H,zobrb001
CHN201708180,15,R,3,H,carav001
CHN201708180,17,R,2,H,heywj001
CHN201708180,17,PO,1,H,baezj001
CHN201708180,20,CS,1,2,bautj002
CHN201708180,39,R,3,H,almoa002
CHN201708180,39,R,2,H,bryak001
CHN201708180,42,SB,1,2,rizza001
CHN201708180,60,PO,3,H,pillk001
CHN201708180,69,CS,2,3,zobrb001
CHN201708180,76,R,2,H,pears001
CHN201708180,77,R,3,H,montm001
CHN201708180,77,R,2,H,pillk001
CHN201708180,81,R,1,H,
CHN201708180,81,R,B,H,baezj001
CHN201708190,7,R,3,H,jay-j001
CHN201708190,12,SB,1,2,barnd001
CHN201708190,17,PO,1,1,heywj001
CHN201708190,28,R,3,H,pillk001
CHN201708190,28,R,2,H,barnd001
CHN201708190,32,R,B,H,happi001
CHN201708190,51,R,2,H,happi001
CHN201708190,67,R,2,H,almoa002
CHN201708190,75,R(UR),2,H,pears001
CHN201708200,20,R,3,H,river003
CHN201708200,20,R,2,H,jay-j001
CHN201708200,20,R,1,H,hendk001
CHN201708200,25,R,2,H,smoaj001
CHN201708200,34,R(NR),3,H,aokin001
CHN201708200,43,R,B,H,montm001
CHN201708200,85,SB,1,2,heywj001
CHN201708200,101,R,2,H,donaj001
CHN201708200,104,R,3,H,bautj002
CHN201708200,114,R(NR),3,H,schwk001
CHN201708200,117,SB,1,2,baezj001
CHN201708200,119,R,3,H,zobrb001
CHN201708200,119,R,2,H,baezj001
CHN201708280,12,R,2,H,rizza001
CHN201708280,15,SB,1,2,heywj001
CHN201708280,34,PO,1,1,mercj002
CHN201708280,39,R,3,H,montm002
CHN201708280,60,R(UR),3,H,jay-j001
CHN201708280,60,R(UR)(NR),2,H,bryak001
CHN201708280,60,R(UR)(NR),1,H,happi001
CHN201708280,65,R,B,H,mercj002
CHN201708280,81,R,1,H,zobrb001
CHN201708290,38,CS,1,2,heywj001
CHN201708290,43,R,B,H,zobrb001
CHN201708290,48,R,3,H,schwk001
CHN201708290,50,R,3,H,rizza001
CHN201708290,57,R,B,H,jasoj001
CHN201708290,76,R,1,H,bryak001
CHN201708290,86,DI,1,2,
CHN201708300,4,R,2,H,rodrs002
CHN201708300,6,R,3,H,mccua001
CHN201708300,12,R,2,H,jay-j001
CHN201708300,18,SB,1,2,baezj001
CHN201708300,20,SB,3,H,baezj001
CHN201708300,20,R,3,H,baezj001
CHN201708300,28,R,1,H,bryak001
CHN201708300,29,R,2,H,rizza001
CHN201708300,29,R,B,H,happi001
CHN201708300,45,R,2,H,bryak001
CHN201708300,46,R,3,H,rizza001
CHN201708300,48,R,3,H,happi001
CHN201708300,48,R,1,H,heywj001
CHN201708300,50,R,3,H,baezj001
CHN201708300,52,R,1,H,quinj001
CHN201708300,52,R,B,H,schwk001
CHN201708300,55,R,B,H,bellj005
CHN201708300,63,R,B,H,rizza001
CHN201708300,78,R,1,H,river003
CHN201708300,78,R,B,H,schwk001
CHN201708300,95,R,3,H,almoa002
CHN201708300,96,R,3,H,baezj001
CHN201708310,2,PO,1,1,albio001
CHN201708310,8,R,3,H,jay-j001
CHN201708310,10,R,3,H,bryak001
CHN201708310,29,R(UR),3,H,rizza001
CHN201708310,42,R(UR),3,H,swand001
CHN201708310,55,R,1,H,zobrb001
CHN201708310,55,R,B,H,bryak001
CHN201708310,61,R,B,H,adaml001
CHN201708310,79,R,3,H,jay-j001
CHN201709010,23,R,2,H,baezj001
CHN201709010,29,R,2,H,rizza001
CHN201709010,33,SB,1,2,
CHN201709020,1,SB,1,2,incie001
CHN201709020,17,R,3,H,rizza001
CHN201709020,17,R,2,H,zobrb001
CHN201709020,17,R,1,H,heywj001
CHN201709020,17,R,B,H,river003
CHN201709020,24,R,1,H,albio001
CHN201709020,24,R,B,H,freef001
CHN201709020,25,R,B,H,kempm001
CHN201709020,31,R,B,H,baezj001
CHN201709020,34,R,B,H,ruizr002
CHN201709020,44,R,3,H,lestj001
CHN201709020,44,R,2,H,jay-j001
CHN201709020,44,R,1,H,schwk001
CHN201709020,46,R,3,H,rizza001
CHN201709020,47,R,2,H,baezj001
CHN201709020,68,R(NR),3,H,bryak001
CHN201709020,75,R,3,H,albio001
CHN201709020,75,R,2,H,freef001
CHN201709020,77,R,2,H,markn001
CHN201709020,79,PO,2,2,swand001
CHN201709020,86,R,3,H,river003
CHN201709020,86,R,2,H,lastt001
CHN201709020,98,R,3,H,adaml001
CHN201709020,99,R,3,H,petej002
CHN201709020,103,R,B,H,heywj001
CHN201709020,110,R,3,H,suzuk001
CHN201709020,113,R,2,H,
CHN201709020,115,R,3,H,petej002
CHN201709020,116,DI,1,2,albio001
CHN201709030,3,R,3,H,albio001
CHN201709030,13,CS,1,2,baezj001
CHN201709030,14,R,B,H,happi001
CHN201709030,27,R,3,H,freef001
CHN201709030,28,R,2,H,markn001
CHN201709030,58,CS,1,2,incie001
CHN201709030,77,R,3,H,markn001
CHN201709030,77,R,2,H,swand001
CHN201709030,80,SB,1,2,ruizr002
CHN201709080,2,R,3,H,thame001
CHN201709080,2,R,B,H,braur002
CHN201709080,40,SB,1,2,jay-j001
CHN201709080,85,DI,1,2,heywj001
CHN201709090,19,R,3,H,pereh001
CHN201709090,19,R,2,H,santd002
CHN201709090,21,R,3,H,braur002
CHN201709090,22,R,3,H,shawt001
CHN201709090,25,R,3,H,aguij001
CHN201709090,25,R,2,H,pinam001
CHN201709090,26,R,3,H,broxk001
CHN201709090,27,R,3,H,arcio002
CHN201709090,45,R(UR),3,H,broxk001
CHN201709090,45,PO,2,H,arcio002
CHN201709090,46,R,1,H,andec001
CHN201709090,46,R,B,H,pereh001
CHN201709090,63,R,2,H,pinam001
CHN201709090,65,R,3,H,
CHN201709090,65,R,2,H,arcio002
CHN201709090,92,R(NR),3,H,broxk001
CHN201709090,99,R,B,H,schwk001
CHN201709090,111,R,2,H,zobrb001
CHN201709100,14,R,2,H,happi001
CHN201709100,24,SB,1,2,braur002
CHN201709100,27,R,3,H,braur002
CHN201709100,32,SB,1,2,happi001
CHN201709100,35,CS,1,2,arcio002
CHN201709100,44,R,1,H,walkn001
CHN201709100,44,R,B,H,shawt001
CHN201709100,46,CS,1,2,pereh001
CHN201709100,88,DI,1,2,heywj001
CHN201709120,23,CS,1,2,zobrb001
CHN201709120,30,R,3,H,lagaj001
CHN201709120,35,R,3,H,schwk001
CHN201709120,37,R,2,H,heywj001
CHN201709120,37,R,1,H,quinj001
CHN201709120,37,R,B,H,bryak001
CHN201709120,43,R,3,H,aokin001
CHN201709120,48,CS,1,2,contw001
CHN201709120,49,R,B,H,schwk001
CHN201709120,57,R,3,H,baezj001
CHN201709120,62,PO,1,1,reyej001
CHN201709120,67,R,B,H,happi001
CHN201709120,82,R,3,H,baezj001
CHN201709120,93,R,3,H,rosaa003
CHN201709130,0,R,B,H,reyej001
CHN201709130,8,R,3,H,zobrb001
CHN201709130,9,R,3,H,bryak001
CHN201709130,12,SB,1,2,rosaa003
CHN201709130,15,R,3,H,rosaa003
CHN201709130,17,PO,2,2,taijt001
CHN201709130,32,PO,1,3,happi001
CHN201709130,41,R,3,H,baezj001
CHN201709130,42,R,3,H,zobrb001
CHN201709130,42,R,2,H,bryak001
CHN201709130,63,R,3,H,bryak001
CHN201709130,77,R,B,H,baezj001
CHN201709130,83,R,2,H,river003
CHN201709130,83,R,1,H,zobrb001
CHN201709130,83,R,B,H,almoa002
CHN201709130,88,DI,1,2,rosaa003
CHN201709130,91,R(NR),3,H,rosaa003
CHN201709130,93,R,2,H,taijt001
CHN201709130,93,R,B,H,smitd008
CHN201709130,100,R,2,H,heywj001
CHN201709130,100,R,1,H,baezj001
CHN201709130,104,R,3,H,river003
CHN201709130,105,R,3,H,zobrb001
CHN201709130,105,R,2,H,bryak001
CHN201709130,105,R,1,H,rizza001
CHN201709130,107,R,3,H,almoa002
CHN201709140,1,SB,1,2,reyej001
CHN201709140,3,R,3,H,reyej001
CHN201709140,10,SB,1,2,rizza001
CHN201709140,13,SB,1,2,rosaa003
CHN201709140,16,R,2,H,rosaa003
CHN201709140,17,R,1,H,reyej001
CHN201709140,21,R,3,H,schwk001
CHN201709140,22,R(NR),2,H,baezj001
CHN201709140,23,R(UR),3,H,heywj001
CHN201709140,26,R,B,H,smitd008
CHN201709140,27,R,B,H,darnt001
CHN201709140,31,R,B,H,rizza001
CHN201709140,43,R,3,H,avila001
CHN201709140,44,R,3,H,montm002
CHN201709140,44,R,2,H,jay-j001
CHN201709140,46,R,2,H,bryak001
CHN201709140,47,SB,2,3,rizza001
CHN201709140,48,R,3,H,rizza001
CHN201709140,76,R,2,H,jay-j001
CHN201709140,76,R,1,H,bryak001
CHN201709140,79,R(UR),3,H,almoa002
CHN201709140,79,R(UR),2,H,baezj001
CHN201709140,79,R(UR),B,H,heywj001
CHN201709140,79,R,B,H,heywj001
CHN201709140,108,R,3,H,lagaj001
CHN201709140,110,DI,1,2,nidot001
CHN201709140,111,PO,2,H,nidot001
CHN201709150,1,R,B,H,phamt001
CHN201709150,21,CS,1,2,phamt001
CHN201709150,24,R,B,H,bryak001
CHN201709150,28,PO,2,H,rizza001
CHN201709150,34,R,2,H,
CHN201709150,51,R,2,H,bryak001
CHN201709150,53,R,3,H,rizza001
CHN201709150,55,R,3,H,avila001
CHN201709150,58,R,3,H,jay-j001
CHN201709150,58,R,2,H,heywj001
CHN201709150,59,R,3,H,baezj001
CHN201709150,60,R,2,H,happi001
CHN201709150,66,PO,B,2,piscs001
CHN201709160,23,PO,1,1,martj008
CHN201709160,29,R,2,H,rizza001
CHN201709160,30,R,3,H,contw001
CHN201709160,41,R,2,H,rizza001
CHN201709160,48,SB,1,2,jay-j001
CHN201709160,71,R,B,H,carpm002
CHN201709160,76,R,B,H,russa002
CHN201709170,20,R,3,H,heywj001
CHN201709170,29,R,B,H,schwk001
CHN201709170,34,R,2,H,russa002
CHN201709170,49,R,2,H,carpm002
CHN201709170,49,R,1,H,dejop001
CHN201709170,49,R,B,H,fowld001
CHN201709170,53,SB,2,3,moliy001
CHN201709170,53,SB,1,2,wongk001
CHN201709170,78,R,3,H,rizza001
CHN201709290,14,R,3,H,happi001
CHN201709290,15,R(UR),3,H,avila001
CHN201709290,32,R,3,H,winkj002
CHN201709290,33,R,2,H,peraj003
CHN201709290,35,R,2,H,barnt001
CHN201709290,38,R,2,H,ervip001
CHN201709290,47,SB,1,2,
CHN201709290,77,R,3,H,lastt001
CHN201709290,77,R,2,H,davit004
CHN201709290,77,R,B,H,happi001
CHN201709300,5,CS,1,2,happi001
CHN201709300,12,R,1,H,contw001
CHN201709300,12,R,B,H,schwk001
CHN201709300,25,R,3,H,happi001
CHN201709300,25,R,2,H,bryak001
CHN201709300,42,CS,1,2,peraj003
CHN201709300,60,R,3,H,
CHN201709300,60,R,2,H,almoa002
CHN201709300,65,R,3,H,river003
CHN201709300,69,R,3,H,jay-j001
CHN201709300,76,PO,2,3,duvaa001
CHN201709300,82,R,B,H,river003
CIN201704030,0,R,B,H,hernc005
CIN201704030,4,R,1,H,franm004
CIN201704030,10,R,B,H,galvf001
CIN201704030,18,CS,1,2,kendh001
CIN201704030,24,R,3,H,cozaz001
CIN201704030,51,R,2,H,galvf001
CIN201704030,67,PO,1,1,barnt001
CIN201704030,91,DI,1,2,sches001
CIN201704030,92,R,2,H,sches001
CIN201704030,92,R,B,H,genns001
CIN201704050,21,SB,1,2,hamib001
CIN201704050,44,R,B,H,vottj001
CIN201704050,48,R,2,H,duvaa001
CIN201704050,67,SB,1,2,herro001
CIN201704060,1,R,B,H,navad002
CIN201704060,15,R,3,H,suare001
CIN201704060,18,R,1,H,hernc005
CIN201704060,18,R,B,H,navad002
CIN201704060,22,R(NR),3,H,herro001
CIN201704060,36,R,3,H,duvaa001
CIN201704060,37,R,3,H,suare001
CIN201704060,39,R,3,H,sches001
CIN201704060,53,PO,2,2,knapa001
CIN201704060,60,R,B,H,lorem002
CIN201704060,67,SB,1,2,peraj003
CIN201704060,69,R,2,H,peraj003
CIN201704060,69,R,B,H,duvaa001
CIN201704130,4,SB,1,2,hamib001
CIN201704130,6,R,3,H,hamib001
CIN201704130,18,R,3,H,pinam001
CIN201704130,19,R,3,H,arcio002
CIN201704130,20,R,1,H,thame001
CIN201704130,20,R,B,H,braur002
CIN201704130,25,SB,1,2,peraj003
CIN201704130,36,R,B,H,thame001
CIN201704130,51,CS,1,2,arcio002
CIN201704130,70,CS,1,2,broxk001
CIN201704140,3,SB,1,2,braur002
CIN201704140,14,R,1,H,suare001
CIN201704140,14,R,B,H,cozaz001
CIN201704140,20,SB,1,2,villj001
CIN201704140,25,R,B,H,vottj001
CIN201704140,30,R,3,H,shawt001
CIN201704140,30,R,2,H,santd002
CIN201704140,40,SB,1,2,villj001
CIN201704140,42,SB,2,3,villj001
CIN201704140,42,SB,1,2,braur002
CIN201704140,54,R,3,H,pinam001
CIN201704140,55,R,3,H,arcio002
CIN201704140,57,R,2,H,villj001
CIN201704140,57,R,B,H,thame001
CIN201704140,71,R,3,H,broxk001
CIN201704140,74,R,3,H,pinam001
CIN201704140,74,R,2,H,arcio002
CIN201704140,76,R,3,H,frann001
CIN201704140,99,R(UR),1,H,alcaa001
CIN201704150,3,PO,2,2,villj001
CIN201704150,5,R,2,H,thame001
CIN201704150,5,R,1,H,santd002
CIN201704150,16,R,B,H,sches001
CIN201704150,19,R,2,H,suare001
CIN201704150,20,R,3,H,cozaz001
CIN201704150,22,R,B,H,thame001
CIN201704150,48,R,B,H,pereh001
CIN201704150,54,R,3,H,suare001
CIN201704150,58,R,3,H,genns001
CIN201704150,58,R,2,H,cozaz001
CIN201704150,65,R,B,H,thame001
CIN201704150,74,R,3,H,vottj001
CIN201704160,7,CS,1,2,hamib001
CIN201704160,20,R(UR),1,H,thame001
CIN201704160,20,R,B,H,braur002
CIN201704160,21,R,B,H,shawt001
CIN201704160,26,SB,1,2,
CIN201704160,39,R,1,H,duvaa001
CIN201704160,39,R,B,H,suare001
CIN201704160,56,R,B,H,thame001
CIN201704180,6,R,3,H,hamib001
CIN201704180,8,SB,2,3,peraj003
CIN201704180,9,R,3,H,peraj003
CIN201704180,15,R,2,H,castw002
CIN201704180,21,R,3,H,hamib001
CIN201704180,21,R,2,H,peraj003
CIN201704180,21,R,1,H,vottj001
CIN201704180,21,R,B,H,duvaa001
CIN201704180,25,R,3,H,cozaz001
CIN201704180,25,PO,1,H,genns001
CIN201704180,34,R,2,H,peraj003
CIN201704180,34,R,B,H,vottj001
CIN201704180,47,R,1,H,smits002
CIN201704180,47,R,B,H,jonea003
CIN201704180,52,SB,1,2,
CIN201704190,9,R,3,H,trumm001
CIN201704190,31,SB,1,2,sches001
CIN201704190,37,R,3,H,hardj003
CIN201704190,58,CS,1,2,jonea003
CIN201704190,64,SB,1,2,hamib001
CIN201704200,8,R,B,H,schoj001
CIN201704200,22,PO,1,3,machm001
CIN201704200,25,R,B,H,vottj001
CIN201704200,28,PO,B,3,hardj003
CIN201704200,70,R,2,H,trumm001
CIN201704210,10,PO,2,2,baezj001
CIN201704210,14,PO,1,1,suare001
CIN201704210,30,R,B,H,heywj001
CIN201704210,34,R,2,H,suare001
CIN201704210,37,R,3,H,cozaz001
CIN201704210,37,R,1,H,barnt001
CIN201704210,39,R,B,H,baezj001
CIN201704210,45,R,B,H,duvaa001
CIN201704210,59,R,3,H,barnt001
CIN201704210,88,R,3,H,montm001
CIN201704210,88,R,2,H,schwk001
CIN201704210,88,R,B,H,rizza001
CIN201704210,94,SB,1,2,
CIN201704210,110,R,3,H,almoa002
CIN201704220,3,R,2,H,schwk001
CIN201704220,3,R,1,H,bryak001
CIN201704220,3,R,B,H,rizza001
CIN201704220,12,R(UR),3,H,peraj003
CIN201704220,12,R,2,H,genns001
CIN201704220,12,R,B,H,vottj001
CIN201704220,14,R,B,H,suare001
CIN201704220,23,R,3,H,bryak001
CIN201704220,23,R,2,H,rizza001
CIN201704220,23,R,1,H,russa002
CIN201704220,23,R,B,H,contw001
CIN201704220,30,R,2,H,peraj003
CIN201704220,41,PO,1,1,suare001
CIN201704220,50,R,1,H,heywj001
CIN201704220,61,R,2,H,rizza001
CIN201704220,61,R,1,H,contw001
CIN201704220,61,R,B,H,heywj001
CIN201704220,84,R,B,H,suare001
CIN201704220,90,R,2,H,contw001
CIN201704220,100,R,1,H,alcaa001
CIN201704220,102,R,3,H,vottj001
CIN201704230,4,SB,1,2,hamib001
CIN201704230,5,SB,2,3,hamib001
CIN201704230,7,R,3,H,hamib001
CIN201704230,14,R,B,H,sches001
CIN201704230,24,R,1,H,bryak001
CIN201704230,24,R,B,H,rizza001
CIN201704230,31,R,2,H,suare001
CIN201704230,46,R(UR),3,H,vottj001
