game_id,var,value
DET201707160,lp,belij001
DET201707160,save,
DET201707160,hometeam_score,5
DET201707160,awayteam_score,5
DET201707240,visteam,KCA
DET201707240,hometeam,DET
DET201707240,site,DET05
DET201707240,date,2017/07/24
DET201707240,number,0
DET201707240,starttime,7:10PM
DET201707240,daynight,night
DET201707240,usedh,true
DET201707240,umphome,gibsg901
DET201707240,ump1b,wolfj901
DET201707240,ump2b,reybd901
DET201707240,ump3b,holbs901
DET201707240,howscored,park
DET201707240,pitches,pitches
DET201707240,oscorer,klonc701
DET201707240,temp,74
DET201707240,winddir,ltor
DET201707240,windspeed,12
DET201707240,fieldcond,unknown
DET201707240,precip,unknown
DET201707240,sky,cloudy
DET201707240,timeofgame,237
DET201707240,attendance,26415
DET201707240,wp,junij001
DET201707240,lp,verhd001
DET201707240,save,herrk001
DET201707240,hometeam_score,3
DET201707240,awayteam_score,5
DET201707250,visteam,KCA
DET201707250,hometeam,DET
DET201707250,site,DET05
DET201707250,date,2017/07/25
DET201707250,number,0
DET201707250,starttime,7:10PM
DET201707250,daynight,night
DET201707250,usedh,true
DET201707250,umphome,wolfj901
DET201707250,ump1b,reybd901
DET201707250,ump2b,holbs901
DET201707250,ump3b,gibsg901
DET201707250,howscored,park
DET201707250,pitches,pitches
DET201707250,oscorer,klonc701
DET201707250,temp,77
DET201707250,winddir,ltor
DET201707250,windspeed,7
DET201707250,fieldcond,unknown
DET201707250,precip,unknown
DET201707250,sky,cloudy
DET201707250,timeofgame,169
DET201707250,attendance,27259
DET201707250,wp,duffd001
DET201707250,lp,fulmm001
DET201707250,save,herrk001
DET201707250,hometeam_score,1
DET201707250,awayteam_score,3
DET201707260,visteam,KCA
DET201707260,hometeam,DET
DET201707260,site,DET05
DET201707260,date,2017/07/26
DET201707260,number,0
DET201707260,starttime,7:10PM
DET201707260,daynight,night
DET201707260,usedh,true
DET201707260,umphome,reybd901
DET201707260,ump1b,holbs901
DET201707260,ump2b,gibsg901
DET201707260,ump3b,wolfj901
DET201707260,howscored,park
DET201707260,pitches,pitches
DET201707260,oscorer,klonc701
DET201707260,temp,80
DET201707260,winddir,rtol
DET201707260,windspeed,8
DET201707260,fieldcond,unknown
DET201707260,precip,unknown
DET201707260,sky,cloudy
DET201707260,timeofgame,217
DET201707260,attendance,29073
DET201707260,wp,kenni001
DET201707260,lp,sanca004
DET201707260,save,
DET201707260,hometeam_score,2
DET201707260,awayteam_score,16
DET201707280,visteam,HOU
DET201707280,hometeam,DET
DET201707280,site,DET05
DET201707280,date,2017/07/28
DET201707280,number,0
DET201707280,starttime,7:10PM
DET201707280,daynight,night
DET201707280,usedh,true
DET201707280,umphome,buckc901
DET201707280,ump1b,gonzm901
DET201707280,ump2b,dejer901
DET201707280,ump3b,culbf901
DET201707280,howscored,park
DET201707280,pitches,pitches
DET201707280,oscorer,kleir701
DET201707280,temp,74
DET201707280,winddir,ltor
DET201707280,windspeed,13
DET201707280,fieldcond,unknown
DET201707280,precip,unknown
DET201707280,sky,sunny
DET201707280,timeofgame,174
DET201707280,attendance,30358
DET201707280,wp,peacb001
DET201707280,lp,rondb001
DET201707280,save,gilek001
DET201707280,hometeam_score,5
DET201707280,awayteam_score,6
DET201707290,visteam,HOU
DET201707290,hometeam,DET
DET201707290,site,DET05
DET201707290,date,2017/07/29
DET201707290,number,0
DET201707290,starttime,6:10PM
DET201707290,daynight,night
DET201707290,usedh,true
DET201707290,umphome,gonzm901
DET201707290,ump1b,dejer901
DET201707290,ump2b,culbf901
DET201707290,ump3b,buckc901
DET201707290,howscored,park
DET201707290,pitches,pitches
DET201707290,oscorer,marod701
DET201707290,temp,81
DET201707290,winddir,ltor
DET201707290,windspeed,12
DET201707290,fieldcond,unknown
DET201707290,precip,unknown
DET201707290,sky,sunny
DET201707290,timeofgame,161
DET201707290,attendance,33766
DET201707290,wp,boydm001
DET201707290,lp,martf003
DET201707290,save,wilsj004
DET201707290,hometeam_score,5
DET201707290,awayteam_score,3
DET201707300,visteam,HOU
DET201707300,hometeam,DET
DET201707300,site,DET05
DET201707300,date,2017/07/30
DET201707300,number,0
DET201707300,starttime,1:10PM
DET201707300,daynight,day
DET201707300,usedh,true
DET201707300,umphome,dejer901
DET201707300,ump1b,culbf901
DET201707300,ump2b,buckc901
DET201707300,ump3b,gonzm901
DET201707300,howscored,park
DET201707300,pitches,pitches
DET201707300,oscorer,kleir701
DET201707300,temp,82
DET201707300,winddir,torf
DET201707300,windspeed,5
DET201707300,fieldcond,unknown
DET201707300,precip,unknown
DET201707300,sky,sunny
DET201707300,timeofgame,206
DET201707300,attendance,31970
DET201707300,wp,verlj001
DET201707300,lp,mccul002
DET201707300,save,
DET201707300,hometeam_score,13
DET201707300,awayteam_score,0
DET201708090,visteam,PIT
DET201708090,hometeam,DET
DET201708090,site,DET05
DET201708090,date,2017/08/09
DET201708090,number,0
DET201708090,starttime,7:10PM
DET201708090,daynight,night
DET201708090,usedh,true
DET201708090,umphome,rackd901
DET201708090,ump1b,diazl901
DET201708090,ump2b,vanol901
DET201708090,ump3b,fairc901
DET201708090,howscored,park
DET201708090,pitches,pitches
DET201708090,oscorer,klonc701
DET201708090,temp,82
DET201708090,winddir,rtol
DET201708090,windspeed,11
DET201708090,fieldcond,unknown
DET201708090,precip,unknown
DET201708090,sky,cloudy
DET201708090,timeofgame,183
DET201708090,attendance,28902
DET201708090,wp,verlj001
DET201708090,lp,novai001
DET201708090,save,
DET201708090,hometeam_score,10
DET201708090,awayteam_score,0
DET201708100,visteam,PIT
DET201708100,hometeam,DET
DET201708100,site,DET05
DET201708100,date,2017/08/10
DET201708100,number,0
DET201708100,starttime,1:10PM
DET201708100,daynight,day
DET201708100,usedh,true
DET201708100,umphome,diazl901
DET201708100,ump1b,vanol901
DET201708100,ump2b,fairc901
DET201708100,ump3b,rackd901
DET201708100,howscored,park
DET201708100,pitches,pitches
DET201708100,oscorer,klonc701
DET201708100,temp,80
DET201708100,winddir,rtol
DET201708100,windspeed,5
DET201708100,fieldcond,unknown
DET201708100,precip,unknown
DET201708100,sky,cloudy
DET201708100,timeofgame,186
DET201708100,attendance,33490
DET201708100,wp,coleg001
DET201708100,lp,verhd001
DET201708100,save,rivef001
DET201708100,hometeam_score,3
DET201708100,awayteam_score,7
DET201708110,visteam,MIN
DET201708110,hometeam,DET
DET201708110,site,DET05
DET201708110,date,2017/08/11
DET201708110,number,0
DET201708110,starttime,7:10PM
DET201708110,daynight,night
DET201708110,usedh,true
DET201708110,umphome,wolcq901
DET201708110,ump1b,onorb901
DET201708110,ump2b,may-b901
DET201708110,ump3b,barrs901
DET201708110,howscored,park
DET201708110,pitches,pitches
DET201708110,oscorer,marod701
DET201708110,temp,81
DET201708110,winddir,rtol
DET201708110,windspeed,5
DET201708110,fieldcond,unknown
DET201708110,precip,unknown
DET201708110,sky,cloudy
DET201708110,timeofgame,201
DET201708110,attendance,29733
DET201708110,wp,presr001
DET201708110,lp,sanca004
DET201708110,save,
DET201708110,hometeam_score,4
DET201708110,awayteam_score,9
DET201708120,visteam,MIN
DET201708120,hometeam,DET
DET201708120,site,DET05
DET201708120,date,2017/08/12
DET201708120,number,0
DET201708120,starttime,6:10PM
DET201708120,daynight,night
DET201708120,usedh,true
DET201708120,umphome,onorb901
DET201708120,ump1b,may-b901
DET201708120,ump2b,barrs901
DET201708120,ump3b,wolcq901
DET201708120,howscored,park
DET201708120,pitches,pitches
DET201708120,oscorer,kleir701
DET201708120,temp,76
DET201708120,winddir,fromlf
DET201708120,windspeed,11
DET201708120,fieldcond,unknown
DET201708120,precip,unknown
DET201708120,sky,unknown
DET201708120,timeofgame,216
DET201708120,attendance,33006
DET201708120,wp,grees005
DET201708120,lp,belim001
DET201708120,save,
DET201708120,hometeam_score,10
DET201708120,awayteam_score,11
DET201708130,visteam,MIN
DET201708130,hometeam,DET
DET201708130,site,DET05
DET201708130,date,2017/08/13
DET201708130,number,0
DET201708130,starttime,1:10PM
DET201708130,daynight,day
DET201708130,usedh,true
DET201708130,umphome,may-b901
DET201708130,ump1b,barrs901
DET201708130,ump2b,wolcq901
DET201708130,ump3b,onorb901
DET201708130,howscored,park
DET201708130,pitches,pitches
DET201708130,oscorer,kleir701
DET201708130,temp,75
DET201708130,winddir,rtol
DET201708130,windspeed,5
DET201708130,fieldcond,unknown
DET201708130,precip,unknown
DET201708130,sky,sunny
DET201708130,timeofgame,218
DET201708130,attendance,30582
DET201708130,wp,dufft001
DET201708130,lp,rondb001
DET201708130,save,hildt001
DET201708130,hometeam_score,4
DET201708130,awayteam_score,6
DET201708180,visteam,LAN
DET201708180,hometeam,DET
DET201708180,site,DET05
DET201708180,date,2017/08/18
DET201708180,number,0
DET201708180,starttime,7:10PM
DET201708180,daynight,night
DET201708180,usedh,true
DET201708180,umphome,ticht901
DET201708180,ump1b,hamaa901
DET201708180,ump2b,segac901
DET201708180,ump3b,millb901
DET201708180,howscored,park
DET201708180,pitches,pitches
DET201708180,oscorer,marod701
DET201708180,temp,76
DET201708180,winddir,tolf
DET201708180,windspeed,11
DET201708180,fieldcond,unknown
DET201708180,precip,unknown
DET201708180,sky,cloudy
DET201708180,timeofgame,200
DET201708180,attendance,32841
DET201708180,wp,hillr001
DET201708180,lp,zimmj003
DET201708180,save,
DET201708180,hometeam_score,4
DET201708180,awayteam_score,8
DET201708190,visteam,LAN
DET201708190,hometeam,DET
DET201708190,site,DET05
DET201708190,date,2017/08/19
DET201708190,number,0
DET201708190,starttime,4:06PM
DET201708190,daynight,day
DET201708190,usedh,true
DET201708190,umphome,hamaa901
DET201708190,ump1b,segac901
DET201708190,ump2b,millb901
DET201708190,ump3b,ticht901
DET201708190,howscored,park
DET201708190,pitches,pitches
DET201708190,oscorer,kleir701
DET201708190,temp,80
DET201708190,winddir,tolf
DET201708190,windspeed,10
DET201708190,fieldcond,unknown
DET201708190,precip,unknown
DET201708190,sky,sunny
DET201708190,timeofgame,177
DET201708190,attendance,37182
DET201708190,wp,strir001
DET201708190,lp,fulmm001
DET201708190,save,jansk001
DET201708190,hometeam_score,0
DET201708190,awayteam_score,3
DET201708200,visteam,LAN
DET201708200,hometeam,DET
DET201708200,site,DET05
DET201708200,date,2017/08/20
DET201708200,number,0
DET201708200,starttime,1:10PM
DET201708200,daynight,day
DET201708200,usedh,true
DET201708200,umphome,segac901
DET201708200,ump1b,millb901
DET201708200,ump2b,ticht901
DET201708200,ump3b,hamaa901
DET201708200,howscored,park
DET201708200,pitches,pitches
DET201708200,oscorer,marod701
DET201708200,temp,80
DET201708200,winddir,rtol
DET201708200,windspeed,5
DET201708200,fieldcond,unknown
DET201708200,precip,unknown
DET201708200,sky,sunny
DET201708200,timeofgame,153
DET201708200,attendance,30901
DET201708200,wp,verlj001
DET201708200,lp,maedk001
DET201708200,save,
DET201708200,hometeam_score,6
DET201708200,awayteam_score,1
DET201708220,visteam,NYA
DET201708220,hometeam,DET
DET201708220,site,DET05
DET201708220,date,2017/08/22
DET201708220,number,0
DET201708220,starttime,7:10PM
DET201708220,daynight,night
DET201708220,usedh,true
DET201708220,umphome,nauep901
DET201708220,ump1b,may-b901
DET201708220,ump2b,torrc901
DET201708220,ump3b,demud901
DET201708220,howscored,park
DET201708220,pitches,pitches
DET201708220,oscorer,klonc701
DET201708220,temp,79
DET201708220,winddir,tolf
DET201708220,windspeed,16
DET201708220,fieldcond,unknown
DET201708220,precip,unknown
DET201708220,sky,unknown
DET201708220,timeofgame,194
DET201708220,attendance,27818
DET201708220,wp,tanam001
DET201708220,lp,boydm001
DET201708220,save,
DET201708220,hometeam_score,3
DET201708220,awayteam_score,13
DET201708230,visteam,NYA
DET201708230,hometeam,DET
DET201708230,site,DET05
DET201708230,date,2017/08/23
DET201708230,number,0
DET201708230,starttime,7:10PM
DET201708230,daynight,night
DET201708230,usedh,true
DET201708230,umphome,may-b901
DET201708230,ump1b,torrc901
DET201708230,ump2b,demud901
DET201708230,ump3b,nauep901
DET201708230,howscored,park
DET201708230,pitches,pitches
DET201708230,oscorer,klonc701
DET201708230,temp,73
DET201708230,winddir,tolf
DET201708230,windspeed,9
DET201708230,fieldcond,unknown
DET201708230,precip,unknown
DET201708230,sky,unknown
DET201708230,timeofgame,175
DET201708230,attendance,29695
DET201708230,wp,sevel001
DET201708230,lp,zimmj003
DET201708230,save,
DET201708230,hometeam_score,1
DET201708230,awayteam_score,10
DET201708240,visteam,NYA
DET201708240,hometeam,DET
DET201708240,site,DET05
DET201708240,date,2017/08/24
DET201708240,number,0
DET201708240,starttime,1:10PM
DET201708240,daynight,day
DET201708240,usedh,true
DET201708240,umphome,torrc901
DET201708240,ump1b,demud901
DET201708240,ump2b,nauep901
DET201708240,ump3b,may-b901
DET201708240,howscored,park
DET201708240,pitches,pitches
DET201708240,oscorer,klonc701
DET201708240,temp,68
DET201708240,winddir,tocf
DET201708240,windspeed,8
DET201708240,fieldcond,unknown
DET201708240,precip,unknown
DET201708240,sky,unknown
DET201708240,timeofgame,253
DET201708240,attendance,32622
DET201708240,wp,wilsa001
DET201708240,lp,betad001
DET201708240,save,grees005
DET201708240,hometeam_score,10
DET201708240,awayteam_score,6
DET201709011,visteam,CLE
DET201709011,hometeam,DET
DET201709011,site,DET05
DET201709011,date,2017/09/01
DET201709011,number,1
DET201709011,starttime,1:10PM
DET201709011,daynight,day
DET201709011,usedh,true
DET201709011,umphome,kulpr901
DET201709011,ump1b,mahrn901
DET201709011,ump2b,blakr901
DET201709011,ump3b,mealj901
DET201709011,howscored,park
DET201709011,pitches,pitches
DET201709011,oscorer,kleir701
DET201709011,temp,62
DET201709011,winddir,fromcf
DET201709011,windspeed,9
DET201709011,fieldcond,unknown
DET201709011,precip,unknown
DET201709011,sky,cloudy
DET201709011,timeofgame,205
DET201709011,attendance,26093
DET201709011,wp,allec002
DET201709011,lp,grees005
DET201709011,save,smitj002
DET201709011,hometeam_score,2
DET201709011,awayteam_score,3
DET201709012,visteam,CLE
DET201709012,hometeam,DET
DET201709012,site,DET05
DET201709012,date,2017/09/01
DET201709012,number,2
DET201709012,starttime,7:10PM
DET201709012,daynight,night
DET201709012,usedh,true
DET201709012,umphome,conrc901
DET201709012,ump1b,blakr901
DET201709012,ump2b,mealj901
DET201709012,ump3b,mahrn901
DET201709012,howscored,park
DET201709012,pitches,pitches
DET201709012,oscorer,kleir701
DET201709012,temp,63
DET201709012,winddir,ltor
DET201709012,windspeed,11
DET201709012,fieldcond,unknown
DET201709012,precip,unknown
DET201709012,sky,unknown
DET201709012,timeofgame,184
DET201709012,attendance,24342
DET201709012,wp,clevm001
DET201709012,lp,farmb001
DET201709012,save,
DET201709012,hometeam_score,0
DET201709012,awayteam_score,10
DET201709020,visteam,CLE
DET201709020,hometeam,DET
DET201709020,site,DET05
DET201709020,date,2017/09/02
DET201709020,number,0
DET201709020,starttime,6:10PM
DET201709020,daynight,night
DET201709020,usedh,true
DET201709020,umphome,blakr901
DET201709020,ump1b,mealj901
DET201709020,ump2b,kulpr901
DET201709020,ump3b,conrc901
DET201709020,howscored,park
DET201709020,pitches,pitches
DET201709020,oscorer,kleir701
DET201709020,temp,66
DET201709020,winddir,ltor
DET201709020,windspeed,6
DET201709020,fieldcond,unknown
DET201709020,precip,unknown
DET201709020,sky,unknown
DET201709020,timeofgame,182
DET201709020,attendance,25272
DET201709020,wp,klubc001
DET201709020,lp,zimmj003
DET201709020,save,allec002
DET201709020,hometeam_score,1
DET201709020,awayteam_score,5
DET201709030,visteam,CLE
DET201709030,hometeam,DET
DET201709030,site,DET05
DET201709030,date,2017/09/03
DET201709030,number,0
DET201709030,starttime,1:10PM
DET201709030,daynight,day
DET201709030,usedh,true
DET201709030,umphome,mealj901
DET201709030,ump1b,kulpr901
DET201709030,ump2b,conrc901
DET201709030,ump3b,blakr901
DET201709030,howscored,park
DET201709030,pitches,pitches
DET201709030,oscorer,marod701
DET201709030,temp,68
DET201709030,winddir,tolf
DET201709030,windspeed,6
DET201709030,fieldcond,unknown
DET201709030,precip,unknown
DET201709030,sky,sunny
DET201709030,timeofgame,196
DET201709030,attendance,25244
DET201709030,wp,tomlj001
DET201709030,lp,bellc003
DET201709030,save,
DET201709030,hometeam_score,1
DET201709030,awayteam_score,11
DET201709040,visteam,KCA
DET201709040,hometeam,DET
DET201709040,site,DET05
DET201709040,date,2017/09/04
DET201709040,number,0
DET201709040,starttime,1:10PM
DET201709040,daynight,day
DET201709040,usedh,true
DET201709040,umphome,nelsj901
DET201709040,ump1b,blasc901
DET201709040,ump2b,diazl901
DET201709040,ump3b,eddid901
DET201709040,howscored,park
DET201709040,pitches,pitches
DET201709040,oscorer,klonc701
DET201709040,temp,74
DET201709040,winddir,rtol
DET201709040,windspeed,13
DET201709040,fieldcond,unknown
DET201709040,precip,unknown
DET201709040,sky,unknown
DET201709040,timeofgame,193
DET201709040,attendance,24804
DET201709040,wp,junij001
DET201709040,lp,lewia001
DET201709040,save,alexs001
DET201709040,hometeam_score,3
DET201709040,awayteam_score,7
DET201709050,visteam,KCA
DET201709050,hometeam,DET
DET201709050,site,DET05
DET201709050,date,2017/09/05
DET201709050,number,0
DET201709050,starttime,7:10PM
DET201709050,daynight,night
DET201709050,usedh,true
DET201709050,umphome,blasc901
DET201709050,ump1b,diazl901
DET201709050,ump2b,eddid901
DET201709050,ump3b,nelsj901
DET201709050,howscored,park
DET201709050,pitches,pitches
DET201709050,oscorer,klonc701
DET201709050,temp,66
DET201709050,winddir,rtol
DET201709050,windspeed,11
DET201709050,fieldcond,unknown
DET201709050,precip,unknown
DET201709050,sky,cloudy
DET201709050,timeofgame,180
DET201709050,attendance,22547
DET201709050,wp,jayem001
DET201709050,lp,vargj001
DET201709050,save,
DET201709050,hometeam_score,13
DET201709050,awayteam_score,2
DET201709060,visteam,KCA
DET201709060,hometeam,DET
DET201709060,site,DET05
DET201709060,date,2017/09/06
DET201709060,number,0
DET201709060,starttime,7:10PM
DET201709060,daynight,night
